length_natural,od,wire_dia,length_max,load_min,load_max,stiffness,material,pkg_qty,part_number,pkg_cost
0.1651,0.01905,0.0023114,0.221488,33.5395788,91.9891896,1038.50175590551,Zinc-Plated Spring-Tempered Steel,1,9654K249,4.19
0.1651,0.01905,0.0023114,0.299085,31.2709866,183.1332174,1115.55753543307,Spring-Tempered Steel,3,9654K335,8.14
0.1651,0.01905,0.003048,0.217424,92.522976,390.331305,5090.9352519685,Spring-Tempered Steel,3,9654K336,8.38
0.1651,0.0230124,0.0023368,0.1905,22.2411,36.2085108,549.898062992126,Music-Wire Steel,1,9654K385,17.18
0.1651,0.0254,0.002413,0.377952,12.010194,133.4466,577.918346456693,Music-Wire Steel,1,5108N768,9.12
0.1651,0.0254,0.002667,0.343408,16.903236,187.937295,963.197244094488,Music-Wire Steel,1,5108N779,9.85
0.1651,0.0254,0.002921,0.306832,21.796278,241.538346,1541.11559055118,Music-Wire Steel,1,5108N791,9.85
0.1651,0.0254,0.003175,0.278892,27.1786242,301.9006914,2416.7494488189,Music-Wire Steel,1,5108N804,11.05
0.1651,0.0254,0.003429,0.258572,33.6285432,373.5615156,3642.6368503937,Music-Wire Steel,1,5108N812,11.85
0.1651,0.028575,0.002159,0.533908,8.4071358,93.2791734,227.664803149606,Music-Wire Steel,1,5108N829,9
0.1651,0.028575,0.003175,0.30861,24.5096922,272.453475,1733.75503937008,Music-Wire Steel,1,5108N847,11.05
0.1651,0.03175,0.002159,0.5461,8.89644,93.41262,227.664803149606,Music-Wire Steel,1,8594N157,12.9
0.1651,0.03175,0.002413,0.502412,10.3643526,115.0309692,315.228188976378,Music-Wire Steel,1,5108N855,9.3
0.1651,0.03175,0.0037592,0.279146,35.363349,393.1336836,3134.76921259842,Music-Wire Steel,1,5108N881,11.92
0.1651,0.0381,0.0037592,0.319532,29.803074,331.3479078,1961.41984251968,Music-Wire Steel,1,5108N894,12.42
0.1651,0.04445,0.0052578,0.249682,64.8995298,721.3678374,7758.11598425197,Music-Wire Steel,1,5108N917,15.87
0.1778,0.0254,0.002413,0.414782,12.010194,133.4466,507.867637795276,Music-Wire Steel,1,5108N769,9.12
0.1778,0.0254,0.002667,0.374142,16.903236,187.937295,875.633858267717,Music-Wire Steel,1,5108N78,9.85
0.1778,0.0254,0.002921,0.333502,21.796278,241.538346,1418.5268503937,Music-Wire Steel,1,5108N792,9.85
0.1778,0.0254,0.003175,0.30353,27.1786242,301.9006914,2189.08464566929,Music-Wire Steel,1,5108N805,11.05
0.1778,0.0254,0.003429,0.280416,33.6285432,373.5615156,3309.89598425197,Music-Wire Steel,1,5108N813,11.85
0.1778,0.0254,0.0037592,0.258064,43.0587696,478.4950254,5428.92992125984,Music-Wire Steel,1,5108N82,13.2
0.1778,0.0270002,0.002667,0.306832,29.4916986,98.4391086,534.136653543307,Zinc-Plated Spring-Tempered Steel,1,9654K925,5.25
0.1778,0.028575,0.002159,0.58928,8.4071358,93.2791734,210.152125984252,Music-Wire Steel,1,5108N83,9
0.1778,0.028575,0.002667,0.424434,15.123948,168.142716,612.943700787402,Music-Wire Steel,1,5108N839,9.73
0.1778,0.028575,0.003175,0.337566,24.5096922,272.453475,1558.62826771654,Music-Wire Steel,1,5108N848,11.05
0.1778,0.03175,0.002413,0.5842,8.89644,124.55016,280.202834645669,Music-Wire Steel,1,8594N16,14.18
0.1778,0.03175,0.003429,0.338328,27.4899996,305.2368564,1733.75503937008,Music-Wire Steel,1,5108N873,12.98
0.1778,0.03175,0.0037592,0.305054,35.363349,393.1336836,2802.02834645669,Music-Wire Steel,1,5108N882,13.2
0.1778,0.0381,0.003175,0.4826,17.79288,226.85922,700.507086614173,Music-Wire Steel,1,9654K758,10.63
0.1778,0.0381,0.0037592,0.3683,31.13754,355.8576,1716.24236220472,Music-Wire Steel,1,9654K772,10.3
0.1778,0.0381,0.0044958,0.29972,48.93042,587.16504,4378.16929133858,Music-Wire Steel,1,9654K788,13.04
0.1778,0.04445,0.0037592,0.396494,25.7551938,286.1539926,1190.86204724409,Music-Wire Steel,1,5108N904,13.67
0.1778,0.04445,0.0052578,0.274828,64.8995298,721.3678374,6759.89338582677,Music-Wire Steel,1,5108N918,18.48
0.1778,0.0508,0.0044958,0.36322,35.58576,453.71844,2276.64803149606,Music-Wire Steel,1,9654K868,13.53
0.1778,0.0508,0.0052578,0.30226,57.82686,680.57766,5078.67637795276,Music-Wire Steel,1,9654K874,19.25
0.187325,0.04445,0.0047498,0.2644394,105.6007428,377.6093958,3600.60642519685,Music-Wire Steel,1,9654K596,15.91
0.1905,0.0254,0.002667,0.283718,33.4506144,104.2217946,760.050188976378,Zinc-Plated Spring-Tempered Steel,1,9654K252,5.36
0.1905,0.028575,0.0023114,0.38608,14.0563752,62.719902,248.680015748031,Zinc-Plated Spring-Tempered Steel,1,9654K253,5.42
0.1905,0.03175,0.002413,0.610616,10.3643526,115.0309692,245.177480314961,Music-Wire Steel,1,5108N856,10.7
0.1905,0.03175,0.002921,0.455168,17.6149512,195.8551266,665.481732283465,Music-Wire Steel,1,5108N865,11.85
0.1905,0.03175,0.003429,0.3683,27.4899996,305.2368564,1558.62826771654,Music-Wire Steel,1,5108N874,12.98
0.1905,0.03175,0.0037592,0.331216,35.363349,393.1336836,2539.33818897638,Music-Wire Steel,1,5108N883,13.2
0.1905,0.0381,0.003175,0.485902,18.682524,207.4649808,630.456377952756,Music-Wire Steel,1,5108N889,12.82
0.1905,0.0381,0.0037592,0.386588,29.803074,331.3479078,1541.11559055118,Music-Wire Steel,1,5108N895,14.63
0.1905,0.0381,0.0044958,0.315976,48.7969734,542.238018,3940.35236220472,Music-Wire Steel,1,5108N899,16.8
0.1905,0.0508,0.0052578,0.323342,57.2930736,636.6292464,3852.78897637795,Music-Wire Steel,1,5108N927,19.15
0.19685,0.022225,0.002667,0.3571494,40.7456952,235.4887668,1175.10063779528,Spring-Tempered Steel,3,9654K337,9.66
0.2032,0.003302,0.0004064,0.390906,1.0675728,5.6937216,24.5177480314961,Zinc-Plated Spring-Tempered Steel,3,9654K461,9.15
0.2032,0.004572,0.0005842,0.366776,2.22411,11.2984788,54.2892992125984,Zinc-Plated Spring-Tempered Steel,3,9654K457,9.15
0.2032,0.005334,0.0006604,0.371348,2.5799676,12.9443202,59.5431023622047,Zinc-Plated Spring-Tempered Steel,3,9654K456,9.15
0.2032,0.005842,0.0007366,0.348742,3.558576,16.2804852,78.8070472440945,Zinc-Plated Spring-Tempered Steel,3,9654K149,9.17
0.2032,0.00635,0.0008128,0.353568,4.1368446,20.2838832,103.324795275591,Zinc-Plated Spring-Tempered Steel,3,9654K455,8.28
0.2032,0.0071374,0.000889,0.359664,4.8040776,23.4866016,117.334937007874,Zinc-Plated Spring-Tempered Steel,3,9654K454,8.28
0.2032,0.008382,0.0010414,0.356616,6.67233,31.8492552,159.365362204724,Zinc-Plated Spring-Tempered Steel,3,9654K453,8.28
0.2032,0.009652,0.0012192,0.347472,9.0298866,41.7243036,220.659732283465,Zinc-Plated Spring-Tempered Steel,3,9654K145,9.28
0.2032,0.010922,0.0013716,0.335534,11.787783,53.3341578,301.218047244094,Zinc-Plated Spring-Tempered Steel,3,9654K144,9.46
0.2032,0.0127,0.0016002,0.32893,15.6577344,69.0363744,413.299181102362,Zinc-Plated Spring-Tempered Steel,3,9654K449,10.83
0.2032,0.0127,0.0018288,0.33274,22.2411,139.674108,880.887661417323,Spring-Tempered Steel,2,9654K494,6.97
0.2032,0.014732,0.0018288,0.32766,20.5062942,89.3202576,537.639188976378,Zinc-Plated Spring-Tempered Steel,3,9654K448,12.1
0.2032,0.01905,0.003048,0.28575,53.37864,390.553716,3794.99714173228,Spring-Tempered Steel,2,9654K495,8.03
0.2032,0.0254,0.002413,0.48641,12.010194,133.4466,420.304251968504,Music-Wire Steel,1,5108N77,10.25
0.2032,0.0254,0.002667,0.437642,16.903236,187.937295,735.532440944882,Music-Wire Steel,1,5108N781,11.05
0.2032,0.0254,0.002921,0.38989,21.796278,241.538346,1173.34937007874,Music-Wire Steel,1,5108N793,11.05
0.2032,0.0254,0.003175,0.352806,27.1786242,301.9006914,1838.8311023622,Music-Wire Steel,1,5108N806,11.85
0.2032,0.0254,0.003429,0.320802,62.27508,415.90857,2838.80496850394,Spring-Tempered Steel,2,9654K496,9.77
0.2032,0.0254,0.003429,0.325628,33.6285432,373.5615156,2784.51566929134,Music-Wire Steel,1,5108N814,12.98
0.2032,0.0254,0.0037592,0.297942,43.0587696,478.4950254,4588.32141732283,Music-Wire Steel,1,5108N821,14.8
0.2032,0.0381,0.003175,0.530606,18.682524,207.4649808,577.918346456693,Music-Wire Steel,1,5108N89,12.82
0.2032,0.0381,0.0037592,0.43942,31.13754,355.8576,1383.50149606299,Music-Wire Steel,1,9654K804,10.48
0.2032,0.0381,0.0044958,0.3556,48.93042,587.16504,3502.53543307087,Music-Wire Steel,1,9654K805,13.22
0.2032,0.04445,0.0037592,0.481838,25.7551938,286.1539926,928.17188976378,Music-Wire Steel,1,5108N906,16.63
0.2032,0.04445,0.0044958,0.383794,42.25809,469.3316922,2364.21141732283,Music-Wire Steel,1,5108N914,19.1
0.2032,0.04445,0.0052578,0.33528,66.7233,773.99028,5428.92992125984,Music-Wire Steel,1,9654K851,17.06
0.2032,0.0508,0.0044958,0.44704,35.58576,453.71844,1716.24236220472,Music-Wire Steel,1,9654K886,13.71
0.2032,0.0508,0.0052578,0.36576,57.82686,680.57766,3852.78897637795,Music-Wire Steel,1,9654K897,19.8
0.2159,0.0087376,0.0012192,0.339725,11.7433008,48.3966336,295.964244094488,Zinc-Plated Spring-Tempered Steel,3,9654K567,9.21
0.2159,0.0111252,0.0013716,0.306324,12.232605,36.1195464,264.44142519685,Zinc-Plated Spring-Tempered Steel,3,9654K262,14.32
0.2159,0.0206502,0.0015748,0.582168,1.9127346,29.4916986,75.3045118110236,Zinc-Plated Spring-Tempered Steel,3,9654K924,16
0.2286,0.0043688,0.0007366,0.3175,6.1830258,23.130744,192.639448818898,Zinc-Plated Spring-Tempered Steel,3,9654K569,6.6
0.2286,0.0254,0.002413,0.557784,12.010194,133.4466,367.766220472441,Music-Wire Steel,1,5108N771,10.25
0.2286,0.0254,0.002667,0.5334,17.79288,204.61812,630.456377952756,Music-Wire Steel,1,9654K687,8.41
0.2286,0.0254,0.002921,0.444754,21.796278,241.538346,1015.73527559055,Music-Wire Steel,1,5108N794,11.05
0.2286,0.0254,0.003175,0.402336,27.1786242,301.9006914,1576.14094488189,Music-Wire Steel,1,5108N807,11.85
0.2286,0.0254,0.003429,0.381,35.58576,395.89158,2451.77480314961,Music-Wire Steel,1,9654K688,9.5
0.2286,0.0254,0.0037592,0.34544,44.4822,507.09708,4027.9157480315,Music-Wire Steel,1,9654K709,9.38
0.2286,0.04445,0.0037592,0.567182,25.7551938,286.1539926,770.557795275591,Music-Wire Steel,1,5108N907,16.63
0.2286,0.04445,0.0044958,0.447294,42.25809,469.3316922,1961.41984251968,Music-Wire Steel,1,5108N915,19.1
0.2286,0.04445,0.0052578,0.38862,66.7233,773.99028,4378.16929133858,Music-Wire Steel,1,9654K856,17.67
0.2286,0.0508,0.0044958,0.5334,35.58576,453.71844,1383.50149606299,Music-Wire Steel,1,9654K929,13.89
0.2286,0.0508,0.0052578,0.42926,57.82686,680.57766,3152.28188976378,Music-Wire Steel,1,9654K985,20.47
0.250825,0.0127,0.0015748,0.276225,21.3069738,28.91343,299.466779527559,Music-Wire Steel,3,9640K221,21
0.254,0.015875,0.0018288,0.3302,15.123948,39.144336,315.228188976378,Music-Wire Steel,3,9640K351,24.52
0.254,0.028575,0.0037592,0.311912,103.3766328,239.2252716,2348.45000787402,Spring-Tempered Steel,1,9640K53,7.9
0.254,0.0508,0.0044958,0.577342,37.2316014,413.462049,1155.83669291339,Music-Wire Steel,1,5108N92,23.83
0.254,0.0508,0.0052578,0.473964,57.2930736,636.6292464,2626.90157480315,Music-Wire Steel,1,5108N924,27.21
0.2667,0.0091186,0.0013716,0.4445,16.680825,84.961002,385.278897637795,Spring-Tempered Steel,1,9640K145,4.7
0.2794,0.003175,0.0003556,0.58928,0.667233,3.3806472,8.75633858267717,Music-Wire Steel,1,9654K597,4.79
0.2794,0.003175,0.0004064,0.473456,1.1565372,4.893042,19.2639448818898,Music-Wire Steel,1,9654K598,4.08
0.2794,0.003175,0.0004572,0.413766,1.8237702,6.7612944,36.7766220472441,Music-Wire Steel,1,9654K641,4.02
0.2794,0.003175,0.000635,0.32512,6.1385436,16.5473784,227.664803149606,Music-Wire Steel,1,9640K89,4.03
0.2794,0.0039624,0.0004064,0.64516,0.7561974,3.9589158,8.75633858267717,Music-Wire Steel,1,9640K114,5.01
0.2794,0.0039624,0.0004572,0.52578,1.2010194,5.5157928,17.5126771653543,Music-Wire Steel,1,9654K642,4.17
0.2794,0.0039624,0.000508,0.469138,1.779288,7.4285274,29.7715511811024,Music-Wire Steel,1,9640K116,4.27
0.2794,0.0047752,0.0004064,0.821182,0.4893042,3.336165,5.2538031496063,Music-Wire Steel,1,9654K643,4.44
0.2794,0.0047752,0.0004572,0.72136,0.8006796,4.670631,8.75633858267717,Music-Wire Steel,1,9654K644,4.35
0.2794,0.0047752,0.000508,0.598424,1.2455016,6.2719902,15.7614094488189,Music-Wire Steel,1,9654K645,4.26
0.2794,0.0047752,0.0005842,0.48133,2.1796278,9.2522976,35.0253543307087,Music-Wire Steel,1,9654K646,4.23
0.2794,0.0047752,0.000635,0.438404,3.0247896,11.6543364,54.2892992125984,Music-Wire Steel,1,9654K648,4.2
0.2794,0.00635,0.0003302,2.1844,0.0889644,1.4234304,0.700507086614173,Music-Wire Steel,1,9640K123,4.97
0.2794,0.00635,0.0004572,1.1684,0.4003398,3.5140938,3.50253543307087,Music-Wire Steel,1,9640K124,4.44
0.2794,0.00635,0.000508,0.8636,0.667233,4.7595954,7.00507086614173,Music-Wire Steel,1,9654K649,4.58
0.2794,0.00635,0.0005842,0.695452,1.2010194,7.0281876,14.0101417322835,Music-Wire Steel,1,9654K651,4.53
0.2794,0.00635,0.000635,0.620268,1.7348058,8.89644,21.0152125984252,Music-Wire Steel,1,9640K131,4.67
0.2794,0.00635,0.0007112,0.525272,2.7134142,12.1881228,38.5278897637795,Music-Wire Steel,1,9654K652,4.47
0.2794,0.00635,0.0007874,0.466852,4.0478802,16.1915208,64.796905511811,Music-Wire Steel,1,9654K653,4.44
0.2794,0.00635,0.000889,0.371602,6.4944012,18.2821842,127.842543307087,Spring-Tempered Steel,1,9654K654,4.44
0.2794,0.0079502,0.000508,1.27,0.3558576,3.8254692,3.50253543307087,Music-Wire Steel,1,9654K655,4.88
0.2794,0.0079502,0.000635,0.867918,1.0230906,7.2061164,10.5076062992126,Music-Wire Steel,1,9654K657,4.76
0.2794,0.0079502,0.0007112,0.74676,1.6903236,9.8750484,17.5126771653543,Music-Wire Steel,1,9654K658,4.73
0.2794,0.0079502,0.0007874,0.613918,2.5799676,13.122249,31.5228188976378,Music-Wire Steel,1,9640K137,5.19
0.2794,0.0079502,0.000889,0.457962,4.2702912,14.901537,59.5431023622047,Spring-Tempered Steel,1,9654K662,5.36
0.2794,0.0079502,0.0010414,0.38608,7.9178316,23.0417796,141.85268503937,Spring-Tempered Steel,1,9640K72,4.57
0.2794,0.009525,0.000635,1.312418,0.6227508,6.0495792,5.2538031496063,Music-Wire Steel,1,9640K139,4.78
0.2794,0.009525,0.0007112,0.960882,1.112055,8.2736892,10.5076062992126,Music-Wire Steel,1,9654K665,4.73
0.2794,0.009525,0.0007874,0.81026,1.7348058,11.0315856,17.5126771653543,Music-Wire Steel,1,9640K32,4.69
0.2794,0.009525,0.000889,0.569468,2.891343,12.5439804,33.2740866141732,Spring-Tempered Steel,1,9654K666,4.73
0.2794,0.009525,0.0009398,0.6096,3.6475404,18.1042554,43.7816929133858,Music-Wire Steel,1,9640K151,4.67
0.2794,0.009525,0.0010414,0.458978,5.6047572,19.4387214,77.0557795275591,Spring-Tempered Steel,1,9654K667,4.73
0.2794,0.009525,0.0011938,0.396494,9.5191908,28.3796436,161.11662992126,Spring-Tempered Steel,1,9640K213,4.49
0.2794,0.0111252,0.000889,0.696468,2.0461812,10.8091746,21.0152125984252,Spring-Tempered Steel,1,9654K668,4.97
0.2794,0.0111252,0.0011938,0.461772,7.0281876,24.5986566,96.3197244094488,Spring-Tempered Steel,1,9640K62,4.47
0.2794,0.0111252,0.0013716,0.399034,12.232605,36.1195464,199.644519685039,Spring-Tempered Steel,1,9654K669,5
0.2794,0.0127,0.0007874,1.3589,0.8006796,8.3626536,7.00507086614173,Music-Wire Steel,1,9640K161,5.19
0.2794,0.0127,0.0009398,0.95758,1.8682524,13.7449998,17.5126771653543,Music-Wire Steel,1,9640K172,5.17
0.2794,0.0127,0.0010414,0.678434,2.9358252,14.8125726,29.7715511811024,Spring-Tempered Steel,1,9654K671,5.48
0.2794,0.0127,0.0011938,0.538988,5.2933818,21.6628314,63.0456377952756,Spring-Tempered Steel,1,9640K232,4.67
0.2794,0.0127,0.0013716,0.455168,9.3857442,31.8492552,127.842543307087,Spring-Tempered Steel,1,9640K58,5.19
0.2794,0.0127,0.0015748,0.392176,16.236003,46.6173456,269.695228346457,Spring-Tempered Steel,1,9640K242,5.26
0.2794,0.015875,0.0009398,1.42748,1.0230906,11.0760678,8.75633858267717,Music-Wire Steel,1,9640K182,5.64
0.2794,0.015875,0.0011938,0.735076,3.113754,17.4815046,31.5228188976378,Spring-Tempered Steel,1,9640K233,5.3
0.2794,0.015875,0.0013716,0.606044,5.782686,25.799676,61.2943700787402,Spring-Tempered Steel,1,9654K672,6.09
0.2794,0.015875,0.0015748,0.491744,10.3198704,37.8543522,129.593811023622,Spring-Tempered Steel,1,9640K19,6.34
0.2794,0.015875,0.0018288,0.411734,18.9494172,57.2041092,288.959173228346,Spring-Tempered Steel,1,9640K56,6.42
0.2794,0.015875,0.002032,0.373126,28.691019,76.4204196,509.618905511811,Spring-Tempered Steel,1,9654K673,6.58
0.2794,0.01905,0.0011938,1.00838,1.9127346,14.679126,17.5126771653543,Spring-Tempered Steel,1,9640K22,6.29
0.2794,0.01905,0.0015748,0.626872,6.8502588,31.804773,71.8019763779528,Spring-Tempered Steel,1,9640K18,6.78
0.2794,0.01905,0.002032,0.437896,20.0614722,64.49919,280.202834645669,Spring-Tempered Steel,1,9640K15,6.75
0.2794,0.01905,0.0023114,0.383794,33.5395788,91.9891896,560.405669291339,Spring-Tempered Steel,1,9640K13,7.62
0.2794,0.0254,0.0015748,0.980186,3.2472006,24.1093524,29.7715511811024,Spring-Tempered Steel,1,9640K243,7.5
0.2794,0.0254,0.002032,0.622808,10.5867636,49.0638666,112.081133858268,Spring-Tempered Steel,1,9640K14,7.5
0.2794,0.0254,0.0023114,0.512064,18.460113,70.1929116,222.411,Spring-Tempered Steel,1,9640K12,8.66
0.2794,0.0254,0.002667,0.42799,33.4506144,104.2217946,476.344818897638,Spring-Tempered Steel,1,9640K11,8.97
0.3048,0.03175,0.0041148,0.376682,120.4133154,277.791339,2189.08464566929,Spring-Tempered Steel,1,9640K52,11.33
0.3048,0.0381,0.003429,0.526034,39.6781224,141.9871824,462.334677165354,Spring-Tempered Steel,1,9640K244,12.44
0.381,0.0508,0.0037592,1.39446,22.2411,278.903394,252.182551181102,Spring-Tempered Steel,1,9654K497,10.7
